signguCode,signguNm,date,표시점수,KTCI_원점수,날씨등급,코멘트,등급_기온,등급_습도,등급_바람,등급_강수,등급_대기질,AT_day,AT_night,HM_mean,WS_max,RN_day,RN_hr1,PM25,PM10,O3,NO2,SO2,CO
11200,성동구,2024-05-08,92.4,92.4,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,주의,21.748,8.376,58.8,7.563,0.0,0.0,9.241,21.668,0.045,0.016,0.002,0.322
11200,성동구,2024-05-09,90.0,90.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,주의,적합,주의,22.261,10.104,63.6,8.893,0.0,0.0,14.654,30.811,0.069,0.02,0.003,0.38
11200,성동구,2024-05-10,92.1,92.1,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,적합,주의,적합,주의,24.539,12.225,55.6,8.182,0.0,0.0,14.634,30.932,0.065,0.019,0.003,0.382
11200,성동구,2024-05-11,70.9,70.9,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",적합,주의,주의,주의,주의,22.579,13.193,80.0,12.357,27.882,0.275,7.987,21.239,0.048,0.014,0.002,0.329
11200,성동구,2024-05-12,88.0,88.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,주의,적합,해로움,22.274,10.979,65.0,8.896,0.0,0.0,15.166,67.954,0.05,0.011,0.002,0.333
11200,성동구,2024-05-13,92.7,92.7,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,적합,적합,적합,주의,25.174,11.314,51.9,7.448,0.0,0.0,13.809,31.358,0.058,0.021,0.003,0.4
11200,성동구,2024-05-14,92.2,92.2,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,적합,적합,적합,주의,25.114,11.979,43.3,7.614,0.0,0.0,13.822,29.282,0.066,0.025,0.003,0.388
11200,성동구,2024-05-15,73.6,73.6,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,주의,주의,주의,주의,19.318,6.14,74.3,10.211,21.057,0.139,7.948,23.149,0.051,0.016,0.003,0.332
11200,성동구,2024-05-16,88.8,88.8,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,주의,적합,주의,20.129,5.934,61.3,8.871,0.45,0.011,6.867,18.35,0.05,0.015,0.003,0.321
11200,성동구,2024-05-17,90.9,90.9,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,적합,적합,주의,25.546,10.717,63.6,6.946,0.0,0.0,19.512,42.792,0.074,0.023,0.003,0.456
11200,성동구,2024-05-18,90.2,90.2,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,26.761,14.896,65.3,6.629,0.0,0.0,11.406,27.955,0.058,0.018,0.003,0.391
11200,성동구,2024-05-19,87.4,87.4,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,28.287,15.375,63.1,7.046,0.0,0.0,11.45,24.747,0.067,0.013,0.003,0.336
11200,성동구,2024-05-20,89.1,89.1,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,적합,적합,주의,23.407,16.357,75.0,6.754,0.0,0.0,16.119,31.557,0.045,0.017,0.003,0.34
11200,성동구,2024-05-21,85.7,85.7,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,28.639,16.107,68.1,5.775,0.0,0.0,27.481,44.991,0.07,0.02,0.003,0.414
11200,성동구,2024-05-22,88.0,88.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,해로움,26.368,15.996,68.9,6.689,0.0,0.0,35.514,54.25,0.067,0.022,0.003,0.467
11200,성동구,2024-05-23,89.3,89.3,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,26.854,15.482,67.9,6.643,0.0,0.0,18.82,32.353,0.055,0.021,0.003,0.361
11200,성동구,2024-05-24,89.0,89.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,적합,적합,주의,24.504,15.45,75.1,5.996,0.0,0.0,24.369,37.402,0.04,0.017,0.002,0.367
11200,성동구,2024-05-25,93.0,93.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,적합,적합,주의,24.593,18.121,62.8,5.896,0.0,0.0,18.835,35.107,0.057,0.017,0.003,0.357
11200,성동구,2024-05-26,82.2,82.2,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",적합,주의,주의,적합,주의,24.35,16.829,74.3,8.275,8.561,0.107,13.033,24.786,0.051,0.012,0.002,0.354
11200,성동구,2024-05-27,90.8,90.8,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,주의,적합,주의,23.411,14.368,63.4,9.754,0.0,0.0,10.131,27.376,0.051,0.012,0.002,0.368
11200,성동구,2024-05-28,92.4,92.4,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,주의,적합,주의,26.036,13.989,54.8,8.132,0.0,0.0,7.125,17.699,0.048,0.017,0.002,0.317
11200,성동구,2024-05-29,90.6,90.6,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,주의,27.561,14.775,51.6,6.579,0.0,0.0,11.771,25.65,0.057,0.025,0.003,0.38
11200,성동구,2024-05-30,95.0,95.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,적합,적합,적합,주의,24.821,15.943,49.1,4.296,0.0,0.0,15.161,29.321,0.054,0.032,0.003,0.448
11200,성동구,2024-05-31,92.0,92.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,적합,적합,적합,주의,25.796,15.968,60.0,7.925,0.071,0.036,13.55,25.588,0.06,0.019,0.003,0.353
11200,성동구,2024-06-01,92.3,92.3,아주좋음,실외 활동하기 아주 좋은 날씨예요,적합,주의,주의,적합,주의,25.8,17.136,61.3,8.246,0.018,0.0,13.691,29.1,0.051,0.011,0.002,0.327
11200,성동구,2024-06-02,91.3,91.3,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,주의,적합,주의,26.522,15.293,51.9,8.678,0.0,0.0,9.861,21.772,0.058,0.011,0.003,0.309
11200,성동구,2024-06-03,90.2,90.2,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,주의,28.355,15.259,47.4,6.807,0.0,0.0,7.165,15.447,0.052,0.014,0.002,0.292
11200,성동구,2024-06-04,88.4,88.4,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,29.352,15.811,42.1,6.474,0.0,0.0,8.546,19.202,0.056,0.017,0.002,0.297
11200,성동구,2024-06-05,85.0,85.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,30.431,17.286,53.9,5.957,0.0,0.0,21.898,40.035,0.084,0.029,0.003,0.432
11200,성동구,2024-06-06,82.1,82.1,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,해로움,31.095,18.675,54.3,6.614,0.054,0.0,27.95,44.051,0.104,0.024,0.003,0.433
11200,성동구,2024-06-07,89.6,89.6,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,28.263,17.543,54.3,5.568,0.171,0.029,19.078,32.546,0.078,0.024,0.003,0.381
11200,성동구,2024-06-08,80.0,80.0,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",적합,주의,적합,주의,주의,24.929,17.0,79.5,5.75,17.104,0.443,16.625,25.08,0.062,0.015,0.002,0.369
11200,성동구,2024-06-09,86.2,86.2,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,29.236,16.907,68.9,6.286,0.0,0.0,18.187,29.605,0.084,0.015,0.003,0.405
11200,성동구,2024-06-10,80.0,80.0,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,해로움,31.438,18.311,66.3,6.811,0.0,0.0,28.139,48.137,0.096,0.02,0.003,0.493
11200,성동구,2024-06-11,78.8,78.8,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,주의,주의,적합,적합,해로움,31.855,20.696,62.4,6.85,0.0,0.0,36.063,61.006,0.1,0.018,0.003,0.491
11200,성동구,2024-06-12,78.7,78.7,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,해로움,32.348,18.364,60.8,7.114,0.0,0.0,16.57,32.434,0.093,0.022,0.003,0.388
11200,성동구,2024-06-13,78.0,78.0,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,주의,32.967,19.279,51.4,6.446,0.0,0.0,16.872,32.86,0.075,0.026,0.003,0.39
11200,성동구,2024-06-14,75.0,75.0,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,주의,주의,적합,주의,33.337,20.229,56.0,8.521,0.0,0.0,20.575,36.058,0.084,0.025,0.004,0.385
11200,성동구,2024-06-15,83.8,83.8,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,주의,28.414,20.389,72.3,5.957,4.861,0.182,18.565,27.016,0.041,0.015,0.003,0.327
11200,성동구,2024-06-16,82.9,82.9,좋음,실외 활동에 좋은 날씨예요,주의,주의,주의,적합,주의,30.112,19.1,58.4,8.046,0.0,0.0,12.918,23.235,0.059,0.012,0.003,0.331
11200,성동구,2024-06-17,82.8,82.8,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,주의,30.535,17.857,48.4,7.471,0.0,0.0,11.487,22.514,0.067,0.022,0.003,0.342
11200,성동구,2024-06-18,77.6,77.6,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,주의,32.735,19.136,59.5,6.893,0.0,0.0,14.53,27.506,0.078,0.023,0.003,0.353
11200,성동구,2024-06-19,55.0,71.4,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,해로움,적합,적합,해로움,35.886,20.361,54.3,5.539,0.0,0.0,26.222,43.123,0.141,0.026,0.004,0.452
11200,성동구,2024-06-20,55.0,72.6,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,해로움,적합,적합,해로움,35.122,22.175,45.1,6.079,0.0,0.0,27.956,43.414,0.113,0.027,0.004,0.472
11200,성동구,2024-06-21,74.6,74.6,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,해로움,적합,적합,주의,33.686,21.85,49.8,7.125,0.0,0.0,22.39,38.153,0.089,0.029,0.004,0.429
11200,성동구,2024-06-22,79.2,79.2,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,해로움,적합,주의,주의,26.154,21.811,80.6,5.286,18.911,0.168,21.093,29.674,0.054,0.019,0.003,0.462
11200,성동구,2024-06-23,75.4,75.4,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,해로움,적합,적합,주의,30.33,21.686,79.5,7.957,6.789,0.107,9.127,16.356,0.049,0.009,0.002,0.346
11200,성동구,2024-06-24,84.1,84.1,좋음,실외 활동에 좋은 날씨예요,주의,주의,주의,적합,주의,28.751,20.696,70.4,8.071,0.125,0.0,19.384,53.45,0.068,0.015,0.002,0.385
11200,성동구,2024-06-25,88.0,88.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,주의,적합,주의,27.4,19.15,61.9,9.107,0.0,0.0,8.666,21.441,0.056,0.014,0.003,0.312
11200,성동구,2024-06-26,80.9,80.9,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,주의,31.509,18.243,61.0,6.529,0.0,0.0,12.769,25.617,0.074,0.02,0.003,0.36
11200,성동구,2024-06-27,82.0,82.0,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,주의,31.101,19.761,55.0,5.107,0.0,0.0,16.858,31.803,0.084,0.027,0.003,0.414
11200,성동구,2024-06-28,76.8,76.8,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,해로움,32.567,20.396,54.6,7.007,0.0,0.0,25.598,40.684,0.109,0.027,0.003,0.448
11200,성동구,2024-06-29,59.8,59.8,주의,"가벼운 실외 활동은 괜찮아요 — 비 많음, 우산 필수",주의,해로움,주의,주의,주의,32.193,21.093,65.1,8.768,31.832,0.739,19.979,30.577,0.077,0.018,0.003,0.412
11200,성동구,2024-06-30,67.3,67.3,무난,"실외 활동하기 무난해요 — 비 소식, 우산 챙기세요",주의,해로움,주의,주의,주의,26.082,21.918,88.5,11.389,29.418,0.568,12.24,20.713,0.049,0.009,0.002,0.336
11200,성동구,2024-07-01,80.0,80.0,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,31.655,21.532,69.1,4.989,0.0,0.0,15.572,27.703,0.087,0.017,0.002,0.367
11200,성동구,2024-07-02,60.5,60.5,무난,"실외 활동하기 무난해요 — 비 많음, 우산 필수",적합,해로움,주의,해로움,주의,25.379,21.35,90.0,8.575,57.932,0.857,9.849,18.103,0.053,0.017,0.002,0.378
11200,성동구,2024-07-03,83.8,83.8,좋음,실외 활동에 좋은 날씨예요,주의,해로움,주의,적합,주의,26.964,23.368,80.3,9.318,1.136,0.043,15.721,27.595,0.06,0.013,0.002,0.421
11200,성동구,2024-07-04,72.1,72.1,좋음,실외 활동에 좋은 날씨예요,주의,해로움,주의,적합,주의,31.433,23.1,74.8,9.482,3.718,0.129,29.425,39.108,0.081,0.015,0.002,0.476
11200,성동구,2024-07-05,77.6,77.6,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,해로움,주의,적합,주의,26.796,21.057,80.5,12.693,5.575,0.118,11.167,19.715,0.065,0.015,0.002,0.436
11200,성동구,2024-07-06,70.9,70.9,좋음,실외 활동에 좋은 날씨예요,주의,해로움,주의,적합,주의,30.892,21.579,84.1,12.089,4.779,0.071,16.904,29.266,0.052,0.015,0.002,0.412
11200,성동구,2024-07-07,72.7,72.7,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,해로움,적합,주의,주의,28.582,21.107,85.1,6.146,19.096,0.957,12.999,21.898,0.058,0.012,0.002,0.423
11200,성동구,2024-07-08,76.0,76.0,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",적합,해로움,적합,주의,주의,24.732,22.689,93.4,6.382,18.343,0.254,6.19,11.792,0.035,0.018,0.002,0.351
11200,성동구,2024-07-09,85.5,85.5,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,해로움,적합,적합,주의,26.836,22.257,86.9,6.814,1.011,0.007,9.041,16.445,0.034,0.018,0.002,0.366
11200,성동구,2024-07-10,72.0,72.0,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,해로움,적합,적합,주의,32.642,22.271,77.1,7.071,6.407,0.05,5.682,13.239,0.052,0.015,0.002,0.332
11200,성동구,2024-07-11,82.2,82.2,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,29.639,22.539,79.6,6.136,0.0,0.0,25.181,36.581,0.082,0.02,0.003,0.482
11200,성동구,2024-07-12,82.6,82.6,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,30.769,21.55,79.5,4.175,0.0,0.0,27.145,39.509,0.075,0.023,0.003,0.526
11200,성동구,2024-07-13,73.5,73.5,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,해로움,적합,적합,해로움,33.905,22.904,70.0,6.143,0.089,0.0,38.201,50.068,0.081,0.018,0.003,0.563
11200,성동구,2024-07-14,75.2,75.2,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,32.476,24.339,65.9,6.929,0.068,0.014,23.163,30.507,0.075,0.01,0.002,0.395
11200,성동구,2024-07-15,76.4,76.4,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,32.477,24.13,64.6,6.23,0.232,0.0,6.143,12.374,0.053,0.014,0.002,0.32
11200,성동구,2024-07-16,68.1,68.1,무난,"실외 활동하기 무난해요 — 비 소식, 우산 챙기세요",주의,해로움,적합,주의,주의,31.247,23.833,78.4,7.259,16.5,0.261,7.203,13.761,0.044,0.015,0.002,0.345
11200,성동구,2024-07-17,54.0,54.0,주의,"가벼운 실외 활동은 괜찮아요 — 비 많음, 우산 필수",주의,해로움,주의,해로움,적합,29.359,23.257,91.6,9.682,68.118,2.261,4.555,11.854,0.022,0.013,0.002,0.294
11200,성동구,2024-07-18,45.4,45.4,주의,"⚠️ 호우, 침수·안전 주의 — 실외 활동에 주의하세요",주의,위험,주의,위험,적합,26.125,22.982,95.3,12.364,123.939,0.721,4.679,10.295,0.022,0.017,0.002,0.324
11200,성동구,2024-07-19,76.8,76.8,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,32.137,23.693,80.1,6.168,0.325,0.004,16.286,24.766,0.063,0.016,0.002,0.378
11200,성동구,2024-07-20,64.2,64.2,무난,"실외 활동하기 무난해요 — 비 소식, 우산 챙기세요",주의,해로움,주의,주의,주의,31.25,24.482,80.4,10.746,16.729,0.493,9.112,16.297,0.046,0.011,0.002,0.317
11200,성동구,2024-07-21,67.0,67.0,무난,"실외 활동하기 무난해요 — 비 소식, 우산 챙기세요",주의,해로움,주의,적합,주의,30.945,22.582,83.6,13.432,8.036,0.15,9.131,19.281,0.056,0.009,0.002,0.285
11200,성동구,2024-07-22,55.1,55.1,주의,"가벼운 실외 활동은 괜찮아요 — 비 많음, 우산 필수",주의,해로움,주의,해로움,적합,28.642,24.143,89.0,12.393,52.55,1.15,6.063,14.437,0.029,0.011,0.002,0.278
11200,성동구,2024-07-23,77.8,77.8,좋음,실외 활동에 좋은 날씨예요,주의,해로움,주의,적합,적합,28.123,25.354,87.9,11.643,2.429,0.036,5.503,12.167,0.022,0.011,0.002,0.263
11200,성동구,2024-07-24,65.3,65.3,무난,"실외 활동하기 무난해요 — 비 소식, 우산 챙기세요",주의,위험,적합,주의,적합,32.448,25.268,85.0,7.411,15.4,0.443,6.354,15.231,0.022,0.012,0.002,0.283
11200,성동구,2024-07-25,60.0,60.0,무난,"실외 활동하기 무난해요 — 더위 주의, 비 소식, 우산 챙기세요",해로움,위험,주의,주의,주의,34.258,24.671,79.8,8.746,17.957,0.539,9.103,20.658,0.04,0.015,0.002,0.301
11200,성동구,2024-07-26,63.0,63.0,무난,"실외 활동하기 무난해요 — 더위 주의, 비 소식, 우산 챙기세요",해로움,위험,주의,주의,주의,34.129,24.718,81.9,9.546,10.411,0.179,8.09,15.951,0.03,0.015,0.002,0.294
11200,성동구,2024-07-27,61.5,61.5,무난,"실외 활동하기 무난해요 — 비 소식, 우산 챙기세요",주의,위험,적합,주의,적합,32.964,26.729,83.6,7.718,21.446,0.539,7.566,16.319,0.024,0.012,0.002,0.296
11200,성동구,2024-07-28,70.2,70.2,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,주의,적합,적합,33.489,26.961,76.0,10.493,0.018,0.0,6.643,17.293,0.02,0.007,0.002,0.252
11200,성동구,2024-07-29,80.8,80.8,좋음,실외 활동에 좋은 날씨예요,주의,해로움,주의,적합,적합,28.414,26.625,84.0,8.95,0.071,0.0,8.0,21.798,0.026,0.01,0.002,0.231
11200,성동구,2024-07-30,73.7,73.7,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,33.075,26.271,78.8,6.911,0.0,0.0,12.143,25.096,0.053,0.013,0.002,0.266
11200,성동구,2024-07-31,72.7,72.7,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,34.409,26.482,74.5,6.189,0.0,0.0,7.741,17.339,0.033,0.012,0.002,0.254
11200,성동구,2024-08-01,72.2,72.2,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,34.231,27.064,75.5,6.039,0.082,0.011,9.088,19.558,0.04,0.012,0.002,0.275
11200,성동구,2024-08-02,71.8,71.8,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,33.716,27.779,79.4,6.607,0.339,0.0,16.074,28.296,0.05,0.013,0.002,0.33
11200,성동구,2024-08-03,55.0,70.2,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,35.391,26.814,75.0,5.843,0.0,0.0,23.018,31.893,0.067,0.012,0.002,0.386
11200,성동구,2024-08-04,55.0,68.4,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,36.818,26.437,69.3,5.17,0.143,0.0,22.106,30.002,0.085,0.014,0.002,0.431
11200,성동구,2024-08-05,61.2,61.2,무난,"실외 활동하기 무난해요 — 더위 주의, 비 소식, 우산 챙기세요",해로움,위험,적합,주의,주의,34.954,25.907,75.5,7.982,13.475,0.029,21.42,29.171,0.068,0.017,0.002,0.405
11200,성동구,2024-08-06,71.4,71.4,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,34.169,24.975,74.8,5.504,2.143,0.0,9.88,17.566,0.062,0.018,0.002,0.357
11200,성동구,2024-08-07,68.2,68.2,무난,"실외 활동하기 무난해요 — 더위 주의, 비 소식, 우산 챙기세요",해로움,위험,적합,적합,주의,34.3,25.521,72.0,6.5,5.425,0.121,11.442,19.313,0.048,0.016,0.002,0.321
11200,성동구,2024-08-08,75.2,75.2,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,위험,적합,적합,주의,32.024,25.496,77.5,4.782,5.571,0.0,13.623,21.065,0.046,0.017,0.002,0.325
11200,성동구,2024-08-09,70.8,70.8,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,34.762,24.893,74.1,5.707,2.339,0.0,18.622,28.465,0.071,0.019,0.002,0.365
11200,성동구,2024-08-10,72.0,72.0,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,34.69,25.646,70.8,5.325,0.0,0.0,23.69,33.112,0.073,0.018,0.003,0.41
11200,성동구,2024-08-11,71.4,71.4,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,34.976,26.886,67.8,5.393,0.0,0.0,21.489,28.739,0.06,0.013,0.002,0.363
11200,성동구,2024-08-12,55.0,69.8,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,35.339,27.164,70.5,5.386,0.589,0.0,19.02,27.682,0.07,0.018,0.003,0.353
11200,성동구,2024-08-13,55.0,62.8,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,36.955,27.136,70.0,7.441,6.268,0.0,17.114,26.172,0.067,0.017,0.002,0.361
11200,성동구,2024-08-14,55.0,63.7,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,주의,적합,주의,36.836,26.632,73.0,8.211,3.589,0.107,16.612,25.282,0.075,0.02,0.002,0.377
11200,성동구,2024-08-15,55.0,68.2,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,35.717,26.104,74.6,6.729,2.229,0.218,15.517,23.174,0.07,0.015,0.002,0.35
11200,성동구,2024-08-16,55.0,71.2,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,35.679,26.464,69.4,5.504,0.0,0.0,14.307,22.37,0.064,0.017,0.002,0.348
11200,성동구,2024-08-17,55.0,67.1,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,35.671,26.743,71.0,6.918,2.982,0.393,14.805,22.3,0.075,0.015,0.002,0.355
11200,성동구,2024-08-18,55.0,68.0,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,35.199,26.325,73.8,7.025,3.571,0.0,14.071,20.406,0.067,0.011,0.002,0.343
11200,성동구,2024-08-19,55.0,67.3,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,36.523,25.796,72.3,6.982,1.35,0.082,17.151,25.955,0.074,0.018,0.002,0.402
11200,성동구,2024-08-20,55.0,68.0,주의,"⚠️ 폭염, 온열질환 주의 — 실외 활동에 주의하세요",해로움,위험,적합,적합,주의,36.311,26.643,68.3,6.593,0.018,0.0,17.413,25.574,0.06,0.016,0.003,0.348
11200,성동구,2024-08-21,55.0,55.0,주의,"가벼운 실외 활동은 괜찮아요 — 비 많음, 우산 필수",주의,위험,주의,주의,주의,31.375,26.35,85.9,9.321,41.882,0.525,5.982,13.805,0.032,0.012,0.002,0.281
11200,성동구,2024-08-22,72.0,72.0,좋음,실외 활동에 좋은 날씨예요,주의,위험,주의,적합,주의,31.281,26.575,79.9,10.639,1.807,0.018,5.78,16.408,0.034,0.011,0.002,0.284
11200,성동구,2024-08-23,73.8,73.8,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,32.864,25.414,73.5,7.043,0.268,0.0,20.289,29.946,0.075,0.017,0.002,0.433
11200,성동구,2024-08-24,72.2,72.2,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",주의,해로움,적합,적합,주의,32.258,24.586,78.8,6.021,6.339,0.054,30.139,39.87,0.074,0.018,0.002,0.537
11200,성동구,2024-08-25,73.0,73.0,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,위험,적합,적합,주의,33.471,24.479,76.6,5.57,1.75,0.0,29.2,38.171,0.079,0.015,0.003,0.537
11200,성동구,2024-08-26,76.3,76.3,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,31.87,24.829,77.8,4.77,2.393,0.0,27.185,37.494,0.057,0.023,0.003,0.54
11200,성동구,2024-08-27,81.6,81.6,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,30.533,23.993,69.8,5.968,0.207,0.011,12.647,22.86,0.037,0.018,0.003,0.403
11200,성동구,2024-08-28,74.7,74.7,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,해로움,적합,적합,주의,33.951,22.614,62.1,6.529,0.0,0.0,7.608,14.624,0.051,0.014,0.002,0.331
11200,성동구,2024-08-29,73.8,73.8,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,해로움,적합,적합,주의,33.725,23.182,61.0,7.846,0.0,0.0,4.498,10.486,0.045,0.012,0.002,0.296
11200,성동구,2024-08-30,74.7,74.7,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,해로움,적합,적합,주의,33.88,23.407,64.0,6.718,0.0,0.0,6.698,15.679,0.047,0.015,0.002,0.324
11200,성동구,2024-08-31,76.1,76.1,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,해로움,적합,적합,주의,33.548,22.329,65.6,5.375,0.0,0.0,19.558,37.095,0.077,0.015,0.003,0.411
11200,성동구,2024-09-01,78.4,78.4,좋음,실외 활동에 좋은 날씨예요,주의,해로움,적합,적합,주의,32.082,23.439,64.9,6.496,0.0,0.0,20.263,30.753,0.069,0.013,0.003,0.431
11200,성동구,2024-09-02,85.7,85.7,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,27.354,21.596,73.6,6.493,1.543,0.071,12.142,20.627,0.041,0.018,0.003,0.399
11200,성동구,2024-09-03,79.7,79.7,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,주의,32.182,22.932,54.5,6.943,0.0,0.0,5.231,13.62,0.054,0.014,0.002,0.309
11200,성동구,2024-09-04,77.4,77.4,좋음,실외 활동에 좋은 날씨예요 · 더위 주의,해로움,해로움,적합,적합,주의,33.269,22.821,61.4,5.55,0.0,0.0,10.38,20.729,0.077,0.018,0.003,0.36
