shot_id,match_id,team,opponent,player,period,minute,second,shot_x,shot_y,shot_dist_to_goal_m,xg,outcome,is_goal,shot_type,body_part,first_time,under_pressure,play_pattern,attack_start_x,attack_start_y,attack_start_type,attack_duration_s,n_pass,n_carry,x_progression,goal_dist_gain,progression_speed,last_pass_type,last_pass_x,last_pass_y,attack_path,has_360_frame,n_tracked_360,n_defenders_ff,nearest_def_dist_m,def_within_1m,def_within_2m,def_within_3m,def_in_box,def_between_ball_goal,teammates_in_box,gk_x,gk_y,gk_dist_from_goalline_m,gk_lateral_offset_m,attack_type
08c14ff4-12a8-44ba-b964-724d0966db8f,7585,England,Colombia,Danny Rose,4,111,51,113.0,25.0,15.14,0.01549221,Off T,0,Open Play,Left Foot,False,False,From Throw In,92.0,2.0,Pass,40,12,10,21.0,30.6,0.53,other,105.0,16.0,wide,False,0,6,1.83,0,1,1,6,1,3,119.0,36.0,0.91,3.66,slow_possession
2c215f78-099a-43e7-a801-825d44ec1c47,7585,England,Colombia,Eric Dier,4,114,6,112.0,44.0,8.18,0.11420015,Off T,0,Open Play,Head,False,False,From Corner,119.0,79.0,Pass,2,1,0,-7.0,30.1,-3.5,cross,119.0,79.0,wide,False,0,11,1.83,0,1,3,11,1,6,119.0,40.0,0.91,0.0,wide_cross
6c1b410f-7cdb-425b-84a1-b1e45ec651e6,7585,England,Colombia,Harry Maguire,4,118,28,111.0,45.0,9.41,0.07117139,Wayward,0,Open Play,Head,False,True,From Throw In,109.0,80.0,Pass,2,1,0,2.0,31.2,1.0,other,109.0,80.0,wide,False,0,10,1.29,0,1,3,9,4,3,119.0,40.0,0.91,0.0,other
2a16a49b-fc38-468b-9ab7-47ce5f9dc5e8,7569,Tunisia,Panama,Ferjani Sassi,1,6,50,101.0,40.0,17.37,0.12016924,Blocked,0,Open Play,Right Foot,False,False,Regular Play,39.0,70.0,Pass,21,9,9,62.0,67.4,2.95,central_pass,95.0,47.0,central,False,0,9,2.59,0,0,2,4,1,3,118.0,43.0,1.83,2.74,central_penetration
d8c3ae43-e978-4866-94c5-c30ed930b507,7569,Tunisia,Panama,Naïm Sliti,1,6,52,104.0,33.0,15.97,0.18272044,Wayward,0,Open Play,Right Foot,True,False,Regular Play,39.0,70.0,Pass,23,9,9,65.0,68.9,2.83,,,,central,False,0,7,2.04,0,0,2,6,1,4,119.0,43.0,0.91,2.74,slow_possession
0e34c5ee-a330-48d0-9784-0fdc75c415f7,7569,Panama,Tunisia,Ricardo Guardia Avila,1,8,22,78.0,22.0,41.78,0.006804785,Off T,0,Open Play,Left Foot,False,False,Regular Play,90.0,39.0,Pressure,16,0,1,-12.0,-15.7,-0.75,,,,half_space,False,0,8,1.29,0,1,2,1,1,0,117.0,36.0,2.74,3.66,other
f8efdf50-242a-48f2-80e4-ed070d7dd077,7569,Tunisia,Panama,Naïm Sliti,1,8,56,95.0,42.0,22.93,0.056628663,Off T,0,Open Play,Right Foot,True,False,From Goal Kick,7.0,43.0,Pass,16,5,4,88.0,88.0,5.5,central_pass,98.0,30.0,central,False,0,6,4.57,0,0,0,2,1,1,117.0,41.0,2.74,0.91,central_penetration
00bc1118-164a-4856-a300-962281eb17d3,7569,Panama,Tunisia,Gabriel Arturo Torres Tejada,1,10,7,113.0,32.0,9.72,0.15354061,Wayward,0,Open Play,Other,True,False,From Throw In,100.0,80.0,Pass,4,2,0,13.0,34.1,3.25,central_pass,106.0,38.0,central,False,0,10,2.04,0,0,1,7,1,3,119.0,37.0,0.91,2.74,central_penetration
437722c9-ce07-42b0-b4e5-6991ff526b17,7569,Tunisia,Panama,Fakhreddine Ben Youssef,1,15,52,104.0,27.0,18.85,0.048992414,Blocked,0,Open Play,Right Foot,True,False,Regular Play,40.0,77.0,Pass,23,7,6,64.0,67.5,2.78,cutback,115.0,17.0,wide,False,0,9,1.29,0,1,2,7,2,2,120.0,39.0,0.0,0.91,cutback
2816435f-a807-4a51-b329-09af1a381487,7569,Tunisia,Panama,Naïm Sliti,1,20,51,102.0,48.0,18.01,0.07830034,Saved,0,Open Play,Right Foot,True,False,Regular Play,72.0,73.0,Pass,11,4,3,30.0,38.6,2.73,central_pass,68.0,48.0,central,False,0,7,2.04,0,0,3,3,1,0,115.0,44.0,4.57,3.66,central_penetration
6cd294fc-38f6-4ad5-93f2-f60e7d6b917d,7569,Panama,Tunisia,Luis Carlos Ovalle Victoria,1,32,26,90.0,20.0,32.97,0.0069125295,Saved,0,Open Play,Right Foot,False,False,From Free Kick,76.0,63.0,Pass,9,2,2,14.0,13.6,1.56,central_pass,103.0,18.0,half_space,False,0,10,3.77,0,0,0,6,1,4,119.0,37.0,0.91,2.74,central_penetration
5dbdd800-b1a4-4c43-9165-7292641c09db,7569,Panama,Tunisia,Román Aureliano Torres Morcillo,1,32,32,108.0,30.0,14.28,0.064090684,Blocked,0,Open Play,Right Foot,False,False,From Free Kick,76.0,63.0,Pass,15,3,4,32.0,34.0,2.13,central_pass,114.0,25.0,half_space,False,0,9,2.04,0,0,2,8,2,3,118.0,37.0,1.83,2.74,central_penetration
6b9d9e3f-beda-412a-bf3c-2c5c0334bc37,7569,Panama,Tunisia,José Luis Rodríguez Francis,1,32,38,94.0,34.0,24.4,0.03133579,Blocked,0,Open Play,Left Foot,False,False,From Free Kick,76.0,63.0,Pass,21,5,6,18.0,23.0,0.86,central_pass,100.0,25.0,half_space,False,0,8,6.4,0,0,0,5,2,2,119.0,37.0,0.91,2.74,central_penetration
e91c2c0c-7629-4d57-ae1a-1aa62c371119,7569,Tunisia,Panama,Fakhreddine Ben Youssef,1,38,8,116.0,38.0,4.09,0.30306762,Off T,0,Open Play,Head,False,True,From Throw In,65.0,80.0,Pass,57,17,16,51.0,63.5,0.89,cross,115.0,12.0,wide,False,0,9,0.91,1,1,1,7,1,2,120.0,38.0,0.0,1.83,wide_cross
0eb6892c-79e3-4566-92fa-50afff7665f2,7569,Tunisia,Panama,Wahbi Khazri,1,40,37,109.0,54.0,16.28,0.048267953,Off T,0,Open Play,Right Foot,True,False,Regular Play,36.0,21.0,Pass,8,3,2,73.0,68.3,9.12,cross,100.0,12.0,wide,False,0,7,4.57,0,0,0,7,1,3,120.0,44.0,0.0,3.66,fast_counter
68cb18ad-5e16-4e6a-9240-289d9ac50ebf,7569,Tunisia,Panama,Wahbi Khazri,1,45,17,105.0,54.0,18.76,0.04845559,Blocked,0,Open Play,Right Foot,True,False,Regular Play,75.0,11.0,Pass,12,3,3,30.0,33.0,2.5,,,,half_space,False,0,9,5.17,0,0,0,5,1,2,118.0,45.0,1.83,4.57,other
b9881d26-8d55-41d9-af77-dc22924ad4a8,7569,Tunisia,Panama,Wahbi Khazri,1,45,18,109.0,54.0,16.28,0.05502656,Saved,0,Open Play,Right Foot,True,False,Regular Play,75.0,11.0,Pass,13,3,3,34.0,35.7,2.62,,,,half_space,False,0,9,4.09,0,0,0,7,1,2,117.0,44.0,2.74,3.66,other
fcce3aae-316b-4da1-a3e2-695c80909162,7569,Tunisia,Panama,Fakhreddine Ben Youssef,2,50,16,114.0,40.0,5.49,0.55791056,Goal,1,Open Play,Right Foot,True,False,From Throw In,35.0,1.0,Pass,59,20,20,79.0,87.5,1.34,central_pass,110.0,54.0,half_space,False,0,7,2.74,0,0,3,7,1,3,117.0,41.0,2.74,0.91,central_penetration
fa0d7505-fe2c-4e3e-9916-c8e26c7147bb,7569,Tunisia,Panama,Fakhreddine Ben Youssef,2,52,45,109.0,47.0,11.92,0.40925014,Saved,0,Open Play,Right Foot,True,False,From Counter,41.0,78.0,Duel,10,4,3,68.0,74.6,6.8,,,,central,False,0,6,2.89,0,0,1,3,1,0,113.0,44.0,6.4,3.66,fast_counter
499c795f-a07f-4829-b12a-f7ed51fda3cc,7569,Tunisia,Panama,Hamdi Nagguez,2,55,9,113.0,50.0,11.16,0.08575495,Wayward,0,Open Play,Other,True,False,From Corner,120.0,79.0,Pass,1,1,0,-7.0,26.8,-7.0,cutback,120.0,79.0,wide,False,0,10,2.74,0,0,1,9,2,5,118.0,41.0,1.83,0.91,cutback
d43aea5e-6fd8-4e66-b33e-ed2974619426,7569,Tunisia,Panama,Ghilane Chalali,2,56,46,103.0,51.0,18.52,0.060271066,Wayward,0,Open Play,Right Foot,True,False,Regular Play,47.0,61.0,Ball Recovery,23,6,6,56.0,55.7,2.43,central_pass,99.0,59.0,half_space,False,0,8,1.83,0,2,3,6,1,2,117.0,41.0,2.74,0.91,central_penetration
5967f993-333a-4a2e-b1ff-60bd3539bf76,7569,Tunisia,Panama,Wahbi Khazri,2,61,28,104.0,56.0,20.69,0.034605168,Saved,0,Open Play,Right Foot,False,False,Regular Play,39.0,58.0,Ball Recovery,10,3,4,65.0,60.3,6.5,central_pass,66.0,53.0,half_space,False,0,6,2.04,0,0,2,5,1,2,118.0,42.0,1.83,1.83,fast_counter
26b0dc97-f98e-4e4c-8e73-83f45fa1dbca,7569,Panama,Tunisia,Edgar Yoel Bárcenas Herrera,2,62,29,104.0,42.0,14.74,0.19272226,Saved,0,Open Play,Right Foot,False,False,From Free Kick,63.0,39.0,Pass,12,5,5,41.0,40.9,3.42,,,,central,False,0,6,2.74,0,0,1,4,2,1,107.0,42.0,11.89,1.83,fast_counter
4ca8663f-8617-45bb-b3d6-f76a2cf33d61,7569,Tunisia,Panama,Wahbi Khazri,2,65,21,117.0,43.0,3.88,0.7630343,Goal,1,Open Play,Right Foot,True,False,From Free Kick,15.0,42.0,Pass,51,18,16,102.0,100.8,2.0,central_pass,114.0,27.0,half_space,False,0,8,2.89,0,0,1,8,0,4,116.0,32.0,3.66,7.32,central_penetration
d5d969f7-31d8-4c6d-92dd-fd55eef00999,7569,Panama,Tunisia,José Luis Rodríguez Francis,2,69,53,108.0,31.0,13.72,0.07895462,Saved,0,Open Play,Left Foot,False,True,From Throw In,93.0,1.0,Pass,10,4,3,15.0,32.4,1.5,,,,central,False,0,7,1.29,0,1,3,6,3,3,118.0,40.0,1.83,0.0,other
245a4b23-d240-4d05-b7b7-3584e23d54c3,7569,Panama,Tunisia,Aníbal Cesis Godoy,2,92,36,104.0,31.0,16.79,0.10425556,Off T,0,Open Play,Left Foot,True,False,From Free Kick,43.0,14.0,Pass,5,2,0,61.0,62.9,12.2,central_pass,95.0,60.0,half_space,False,0,8,2.89,0,0,2,5,1,2,118.0,41.0,1.83,0.91,fast_counter
885baa1e-1a69-4bfa-873d-975bfde377db,7569,Panama,Tunisia,Edgar Yoel Bárcenas Herrera,2,95,20,94.0,50.0,25.47,0.052178748,Saved,0,Free Kick,Right Foot,False,False,From Free Kick,94.0,50.0,Shot,0,0,0,0.0,0.0,,,,,central,False,0,11,11.92,0,0,0,11,3,8,118.0,42.0,1.83,1.83,set_piece
cf402cf7-54e4-4270-ac81-2f1729cd27ca,7572,Japan,Poland,Shinji Okazaki,1,11,54,113.0,38.0,6.66,0.18346742,Off T,0,Open Play,Head,False,True,Regular Play,44.0,79.0,Pass,34,6,4,69.0,78.1,2.03,cross,115.0,19.0,half_space,False,0,9,0.91,1,1,1,9,2,3,119.0,39.0,0.91,0.91,wide_cross
a15a3bbe-75d6-4310-bfd3-fc0937eacab5,7572,Japan,Poland,Yoshinori Muto,1,12,46,100.0,28.0,21.33,0.059056483,Saved,0,Open Play,Right Foot,False,True,Regular Play,41.0,61.0,Ball Recovery,14,3,3,59.0,58.4,4.21,central_pass,95.0,38.0,central,False,0,8,3.66,0,0,0,5,1,2,118.0,38.0,1.83,1.83,central_penetration
dcaab6d8-0161-4b94-9293-f71c681abe6f,7572,Poland,Japan,Robert Lewandowski,1,14,54,98.0,32.0,21.41,0.054395676,Blocked,0,Open Play,Right Foot,True,False,Regular Play,77.0,3.0,Duel,16,5,5,21.0,33.3,1.31,cutback,109.0,14.0,wide,False,0,8,5.56,0,0,0,6,1,1,117.0,41.0,2.74,0.91,cutback
31cde77f-9d22-4ee3-b96a-412cda7c870b,7572,Japan,Poland,Gotoku Sakai,1,15,15,97.0,43.0,21.21,0.062735535,Saved,0,Open Play,Left Foot,True,True,Regular Play,34.0,28.0,Ball Recovery,13,4,3,63.0,63.6,4.85,central_pass,99.0,24.0,half_space,False,0,9,1.83,0,1,1,4,1,1,118.0,39.0,1.83,0.91,central_penetration
165025a9-c8f8-47c8-85a6-1b1d83d45654,7572,Poland,Japan,Rafał Kurzawa,1,22,54,93.0,38.0,24.76,0.044366844,Blocked,0,Open Play,Left Foot,False,False,From Free Kick,41.0,77.0,Pass,12,4,3,52.0,60.2,4.33,central_pass,65.0,46.0,central,False,0,9,3.88,0,0,0,2,1,1,117.0,41.0,2.74,0.91,fast_counter
b01fd681-b8d6-486f-9964-1b516fd4c880,7572,Poland,Japan,Kamil Grosicki,1,31,50,108.0,39.0,11.01,0.13426797,Saved,0,Open Play,Head,False,False,Regular Play,51.0,5.0,50/50,14,5,5,57.0,65.3,4.07,central_pass,101.0,62.0,half_space,False,0,7,2.89,0,0,1,7,1,2,119.0,41.0,0.91,0.91,central_penetration
ef26bc8c-2278-4a35-a9d8-e8eb5b60258c,7572,Poland,Japan,Jacek Góralski,1,32,32,85.0,48.0,32.83,0.006573843,Off T,0,Open Play,Right Foot,False,False,From Corner,119.0,1.0,Pass,7,0,1,-34.0,3.1,-4.86,,,,central,False,0,11,7.76,0,0,0,8,3,3,118.0,41.0,1.83,0.91,other
ddadd909-ef2b-44eb-8df7-438681a9c877,7572,Japan,Poland,Takashi Usami,1,34,7,114.0,58.0,17.35,0.011623721,Saved,0,Open Play,Right Foot,False,True,Regular Play,26.0,28.0,Pass,56,20,19,88.0,75.8,1.57,central_pass,92.0,61.0,half_space,False,0,8,2.89,0,0,1,7,1,2,119.0,43.0,0.91,2.74,central_penetration
7fc25a06-272d-426f-a3db-8c16ffdfe93e,7572,Poland,Japan,Rafał Kurzawa,1,36,56,104.0,50.0,17.25,0.061134342,Off T,0,Open Play,Right Foot,True,False,From Corner,119.0,1.0,Pass,3,0,0,-15.0,20.1,-5.0,,,,central,False,0,11,4.57,0,0,0,10,4,4,119.0,41.0,0.91,0.91,other
5cb090d5-3770-4e59-8e8d-c58866d949e1,7572,Japan,Poland,Tomoaki Makino,1,40,31,109.0,38.0,10.22,0.07206442,Wayward,0,Open Play,Head,False,False,From Corner,119.0,79.0,Pass,1,1,0,-10.0,27.8,-10.0,cross,119.0,79.0,wide,False,0,11,0.91,1,1,2,11,1,4,119.0,40.0,0.91,0.0,wide_cross
a567a28d-f4e1-454b-9ea5-d1fcf95707fc,7572,Japan,Poland,Takashi Usami,2,52,39,97.0,32.0,22.27,0.04554054,Blocked,0,Open Play,Right Foot,False,True,Regular Play,27.0,65.0,Pass,20,4,3,70.0,72.0,3.5,central_pass,76.0,40.0,central,False,0,9,2.04,0,0,1,7,3,4,119.0,41.0,0.91,0.91,central_penetration
026b25bc-ee2b-48ac-b67d-cd0d57998889,7572,Japan,Poland,Yoshinori Muto,2,57,25,113.0,41.0,6.47,0.10740796,Wayward,0,Open Play,Head,False,True,From Corner,119.0,1.0,Pass,5,3,2,-6.0,31.9,-1.2,cross,111.0,9.0,wide,False,0,11,0.91,2,2,3,10,3,4,120.0,41.0,0.0,0.91,wide_cross
4a0edb2f-4997-49f3-b4eb-b89e8e6e2a1d,7572,Japan,Poland,Tomoaki Makino,2,57,28,118.0,34.0,5.78,0.12342296,Off T,0,Open Play,Right Foot,True,False,From Corner,119.0,1.0,Pass,8,3,2,-1.0,32.7,-0.12,,,,central,False,0,10,0.91,1,1,3,9,1,4,120.0,38.0,0.0,1.83,other
e71782b0-70e0-4c9d-a0dc-1901778cc477,7572,Poland,Japan,Jan Bednarek,2,58,55,114.0,46.0,7.76,0.20855306,Goal,1,Open Play,Right Foot,True,False,From Free Kick,87.0,21.0,Pass,2,1,0,27.0,29.6,13.5,central_pass,87.0,21.0,half_space,False,0,9,2.04,0,0,2,9,1,4,117.0,41.0,2.74,0.91,central_penetration
4a487f2d-c4ed-4c13-b57f-3c3e3c729409,7572,Japan,Poland,Takashi Usami,2,61,45,104.0,35.0,15.33,0.11634326,Blocked,0,Open Play,Right Foot,False,False,From Throw In,67.0,1.0,Pass,12,3,5,37.0,49.0,3.08,cutback,112.0,18.0,half_space,False,0,9,1.83,0,1,1,6,1,2,120.0,41.0,0.0,0.91,cutback
1710fcbf-7cc2-4317-8393-58946037feb3,7572,Poland,Japan,Piotr Zieliński,2,63,12,96.0,47.0,22.86,0.039988436,Blocked,0,Open Play,Left Foot,False,False,From Free Kick,25.0,39.0,Pass,8,4,2,71.0,70.0,8.88,central_pass,98.0,49.0,central,False,0,8,2.89,0,0,1,1,2,0,116.0,40.0,3.66,0.0,fast_counter
35cf80c8-4ec8-4c80-babc-efaa717b5483,7572,Poland,Japan,Kamil Grosicki,2,67,19,106.0,35.0,13.59,0.09800385,Off T,0,Open Play,Head,False,False,Regular Play,31.0,66.0,Pass,25,5,4,75.0,77.9,3.0,cross,88.0,3.0,wide,False,0,7,1.29,0,1,2,4,1,2,117.0,40.0,2.74,0.0,wide_cross
d3e00ddb-4789-4feb-b551-b07c5b313c63,7572,Japan,Poland,Takashi Inui,2,69,6,107.0,16.0,24.96,0.0072147795,Off T,0,Open Play,Right Foot,False,True,From Goal Kick,7.0,42.0,Pass,13,2,1,100.0,85.7,7.69,central_pass,85.0,37.0,central,False,0,8,3.3,0,0,0,8,1,5,119.0,40.0,0.91,0.0,central_penetration
ef53ce76-4b4a-44ae-a80e-6f6a5e6eacdf,7572,Japan,Poland,Maya Yoshida,2,71,45,113.0,39.0,6.47,0.1017525,Off T,0,Open Play,Head,False,False,From Corner,120.0,2.0,Pass,1,1,0,-7.0,30.9,-7.0,cutback,120.0,2.0,wide,False,0,11,0.91,1,2,3,11,2,4,120.0,41.0,0.0,0.91,cutback
fa6b9c26-9ea5-4e7d-888f-ead68ff491d9,7572,Poland,Japan,Robert Lewandowski,2,73,28,109.0,43.0,10.43,0.26756054,Off T,0,Open Play,Right Foot,True,False,Regular Play,28.0,48.0,Duel,10,3,3,81.0,80.9,8.1,central_pass,102.0,62.0,half_space,False,0,4,1.29,0,1,1,3,1,1,115.0,42.0,4.57,1.83,fast_counter
53ab0dbf-01d1-42ac-8d0c-3fdb591164b1,7572,Poland,Japan,Kamil Glik,2,77,35,109.0,41.0,10.1,0.06256303,Off T,0,Open Play,Head,False,False,From Corner,119.0,80.0,Pass,1,1,0,-10.0,29.0,-10.0,cutback,119.0,80.0,wide,False,0,11,0.91,1,1,3,9,3,5,118.0,40.0,1.83,0.0,cutback
4742cb5a-b2dd-4b4a-95dd-4e978a0dbe58,7572,Poland,Japan,Artur Jędrzejczyk,2,81,26,110.0,40.0,9.14,0.06330646,Blocked,0,Open Play,Head,False,True,From Corner,120.0,79.0,Pass,2,1,0,-10.0,29.0,-5.0,cutback,120.0,79.0,wide,False,0,11,0.91,1,2,3,11,3,4,118.0,40.0,1.83,0.0,cutback
313b42ee-7bb8-4a62-85f8-d5770bdf170f,7561,Croatia,Iceland,Mateo Kovačić,1,18,57,101.0,46.0,18.22,0.060011856,Blocked,0,Open Play,Right Foot,True,False,From Corner,120.0,3.0,Pass,7,2,2,-19.0,17.1,-2.71,,,,central,False,0,11,1.29,0,1,1,11,4,7,120.0,41.0,0.0,0.91,other
acc77bb8-cb41-4aa6-b5f9-428b45557c1d,7561,Iceland,Croatia,Hörður Björgvin Magnússon,1,27,50,112.0,34.0,9.14,0.0732138,Off T,0,Open Play,Head,False,False,From Corner,120.0,80.0,Pass,2,1,0,-8.0,30.0,-4.0,cutback,120.0,80.0,wide,False,0,11,0.91,1,2,2,10,2,5,119.0,38.0,0.91,1.83,cutback
e3ae4964-1140-4265-ae2a-f289594769bb,7561,Iceland,Croatia,Gylfi Þór Sigurðsson,1,30,27,94.0,19.0,30.56,0.007674473,Saved,0,Free Kick,Right Foot,False,False,From Free Kick,94.0,19.0,Shot,0,0,0,0.0,0.0,,,,,half_space,False,0,11,11.92,0,0,0,11,2,6,118.0,40.0,1.83,0.0,set_piece
e97babe5-309f-4031-bf05-5ffac4bd4bdf,7561,Iceland,Croatia,Birkir Bjarnason,1,33,33,104.0,36.0,15.08,0.06737653,Blocked,0,Open Play,Right Foot,True,False,From Corner,119.0,80.0,Pass,4,2,0,-15.0,23.5,-3.75,cutback,109.0,29.0,half_space,False,0,11,2.04,0,0,1,11,7,6,119.0,38.0,0.91,1.83,cutback
dc03fe31-3d19-4c4d-8af6-0fc4607b1bd1,7561,Iceland,Croatia,Birkir Bjarnason,1,33,35,105.0,41.0,13.75,0.0741302,Blocked,0,Open Play,Right Foot,True,True,From Corner,119.0,80.0,Pass,6,3,0,-14.0,25.0,-2.33,cutback,106.0,44.0,central,False,0,11,2.04,0,0,2,11,4,6,118.0,40.0,1.83,0.0,cutback
0bfb04ea-79f3-4192-89c0-b0fe0195ee89,7561,Croatia,Iceland,Ivan Perišić,1,36,20,95.0,41.0,22.88,0.040457163,Off T,0,Open Play,Left Foot,False,False,Regular Play,33.0,51.0,Pass,27,9,9,62.0,62.7,2.3,central_pass,85.0,53.0,half_space,False,0,9,3.3,0,0,0,3,2,0,119.0,41.0,0.91,0.91,central_penetration
31cd8a44-2677-4dbe-8685-3096e59b4ac7,7561,Croatia,Iceland,Marko Pjaca,1,39,4,91.0,40.0,26.52,0.027670745,Blocked,0,Open Play,Right Foot,False,False,Regular Play,46.0,51.0,Ball Recovery,35,7,10,45.0,45.8,1.29,central_pass,89.0,27.0,half_space,False,0,10,3.3,0,0,0,4,2,0,119.0,41.0,0.91,0.91,central_penetration
1878b46f-c6e0-4b8d-bb0d-c0e1214a17ef,7561,Iceland,Croatia,Alfreð Finnbogason,1,39,51,103.0,45.0,16.2,0.13476612,Off T,0,Open Play,Right Foot,True,False,Regular Play,88.0,50.0,Duel,4,2,1,15.0,15.8,3.75,cutback,104.0,54.0,half_space,False,0,7,3.3,0,0,0,4,1,1,118.0,41.0,1.83,0.91,high_turnover
2fa602a7-7dd2-47b0-8d83-42118998a3d6,7561,Croatia,Iceland,Luka Modrić,1,40,57,87.0,46.0,30.67,0.02248241,Off T,0,Open Play,Right Foot,False,False,Regular Play,42.0,31.0,Pass,20,6,7,45.0,45.0,2.25,central_pass,83.0,29.0,half_space,False,0,9,5.17,0,0,0,1,2,0,119.0,41.0,0.91,0.91,central_penetration
6f741e74-ada1-4bf5-9136-464eacd834ac,7561,Iceland,Croatia,Emil Hallfreðsson,1,43,34,85.0,35.0,32.33,0.0148026515,Off T,0,Open Play,Left Foot,False,True,From Throw In,90.0,1.0,Pass,11,4,4,-5.0,13.8,-0.45,other,89.0,15.0,wide,False,0,11,6.66,0,0,0,7,2,4,118.0,40.0,1.83,0.0,other
8e70c2e1-5811-4cf0-9179-d601c50377c8,7561,Iceland,Croatia,Birkir Bjarnason,1,45,4,108.0,42.0,11.12,0.12390236,Saved,0,Open Play,Right Foot,True,False,From Corner,120.0,2.0,Pass,3,0,0,-12.0,25.8,-4.0,,,,central,False,0,11,1.29,0,1,1,11,4,5,115.0,40.0,4.57,0.0,other
ccae6789-b294-4e21-96eb-64a654d5eba5,7561,Iceland,Croatia,Aron Einar Gunnarsson,1,46,44,104.0,56.0,20.69,0.032808866,Saved,0,Open Play,Right Foot,True,False,Regular Play,32.0,41.0,Duel,32,5,6,72.0,65.4,2.25,cutback,110.0,61.0,half_space,False,0,9,4.92,0,0,0,8,3,4,118.0,42.0,1.83,1.83,cutback
4c9fa445-3906-46f0-82d7-41521ffd0c28,7561,Croatia,Iceland,Milan Badelj,2,50,56,93.0,49.0,26.02,0.02910992,Post,0,Open Play,Right Foot,False,False,From Counter,46.0,35.0,Ball Recovery,10,3,4,47.0,45.7,4.7,central_pass,77.0,33.0,central,False,0,8,4.57,0,0,0,3,2,0,118.0,41.0,1.83,0.91,fast_counter
46b28129-116d-439b-aedb-4f508b1b37a9,7561,Croatia,Iceland,Milan Badelj,2,52,32,106.0,40.0,12.8,0.15725932,Goal,1,Open Play,Right Foot,False,True,From Throw In,100.0,79.0,Pass,37,11,14,6.0,29.8,0.16,,,,central,False,0,8,3.3,0,0,0,8,1,3,119.0,39.0,0.91,0.91,slow_possession
35ba5865-7d31-4fbf-9661-b65ee74e8b76,7561,Iceland,Croatia,Hörður Björgvin Magnússon,2,54,20,117.0,48.0,7.81,0.094022386,Wayward,0,Open Play,Head,False,True,From Throw In,102.0,80.0,Pass,2,1,0,15.0,35.3,7.5,other,102.0,80.0,wide,False,0,11,0.91,1,2,3,10,1,5,119.0,46.0,0.91,5.49,other
a01f9e3c-6e10-43c5-849b-79f1ddb60561,7561,Iceland,Croatia,Sverrir Ingi Ingason,2,54,22,113.0,39.0,6.47,0.14512381,Saved,0,Open Play,Head,False,False,From Throw In,102.0,80.0,Pass,4,1,0,11.0,36.8,2.75,,,,central,False,0,9,0.91,1,1,1,9,4,5,119.0,41.0,0.91,0.91,other
01587811-b5f5-4863-9288-e4c0bbebf42d,7561,Iceland,Croatia,Sverrir Ingi Ingason,2,55,20,113.0,42.0,6.66,0.08829386,Post,0,Open Play,Head,False,False,From Corner,119.0,1.0,Pass,2,1,0,-6.0,31.7,-3.0,cross,119.0,1.0,wide,False,0,11,0.91,1,1,2,11,5,6,120.0,42.0,0.0,1.83,wide_cross
5f1eef43-277f-4c48-8090-51dba0d5e0bb,7561,Iceland,Croatia,Johann Berg Guðmunds­son,2,56,5,101.0,61.0,25.9,0.010740825,Blocked,0,Open Play,Left Foot,False,False,Regular Play,53.0,73.0,Pass,13,6,4,48.0,46.4,3.69,central_pass,73.0,51.0,half_space,False,0,9,3.3,0,0,0,7,2,4,119.0,42.0,0.91,1.83,central_penetration
fbb5f5d8-d301-4855-bdcf-527281b8260c,7561,Iceland,Croatia,Gylfi Þór Sigurðsson,2,65,8,108.0,60.0,21.33,0.009020671,Off T,0,Open Play,Right Foot,False,False,From Counter,83.0,76.0,Ball Recovery,5,1,2,25.0,28.3,5.0,other,86.0,77.0,wide,False,0,9,2.74,0,0,2,6,1,1,119.0,44.0,0.91,3.66,fast_counter
92acccea-9d81-4624-bfce-61d4d541acb4,7561,Croatia,Iceland,Andrej Kramarić,2,65,59,91.0,34.0,27.08,0.02832047,Blocked,0,Open Play,Left Foot,False,False,From Goal Kick,7.0,40.0,Pass,17,4,4,84.0,83.4,4.94,central_pass,73.0,51.0,half_space,False,0,8,2.89,0,0,1,1,2,0,118.0,40.0,1.83,0.0,central_penetration
a75c7a9b-9fa1-4cef-811e-1b91ecb713de,7561,Iceland,Croatia,Birkir Bjarnason,2,72,3,112.0,33.0,9.72,0.27502066,Off T,0,Open Play,Left Foot,True,False,Regular Play,42.0,65.0,Ball Recovery,12,3,3,70.0,71.3,5.83,cross,111.0,63.0,wide,False,0,4,4.09,0,0,0,4,1,3,119.0,42.0,0.91,1.83,fast_counter
76be5a7d-ca54-42f3-bf97-82c07c433000,7561,Croatia,Iceland,Josip Pivarić,2,73,32,100.0,19.0,26.52,0.009257236,Off T,0,Open Play,Left Foot,False,False,Regular Play,20.0,42.0,Pass,25,8,9,80.0,71.0,3.2,central_pass,81.0,38.0,central,False,0,7,2.89,0,0,1,5,1,2,118.0,38.0,1.83,1.83,central_penetration
1c88303e-f2f1-40d7-bfa9-9dd63c90f451,7561,Iceland,Croatia,Johann Berg Guðmunds­son,2,76,1,98.0,60.0,27.19,0.008520809,Saved,0,Open Play,Left Foot,False,True,Regular Play,66.0,53.0,Pass,20,6,8,32.0,25.8,1.6,,,,half_space,False,0,11,2.74,0,0,1,8,3,4,119.0,43.0,0.91,2.74,other
