shot_id,match_id,team,opponent,player,period,minute,second,shot_x,shot_y,shot_dist_to_goal_m,xg,outcome,is_goal,shot_type,body_part,first_time,under_pressure,play_pattern,attack_start_x,attack_start_y,attack_start_type,attack_duration_s,n_pass,n_carry,x_progression,goal_dist_gain,progression_speed,last_pass_type,last_pass_x,last_pass_y,attack_path,has_360_frame,n_tracked_360,n_defenders_ff,nearest_def_dist_m,def_within_1m,def_within_2m,def_within_3m,def_in_box,def_between_ball_goal,teammates_in_box,gk_x,gk_y,gk_dist_from_goalline_m,gk_lateral_offset_m,attack_type
c1606edc-a8af-438d-bfc2-a691861feec9,3857273,Wales,Iran,Neco Williams,2,82,56,98.6,51.1,22.04,0.031851415,Blocked,0,Open Play,Right Foot,True,False,Regular Play,64.0,74.6,Pass,37,9,6,34.6,41.7,0.94,,,,half_space,True,16,10,5.08,0,0,0,9,2,5,116.9,42.2,2.83,2.01,slow_possession
9607f394-ff9c-46f0-889b-d57f13accf5b,3857273,Wales,Iran,Ben Davies,2,82,59,101.7,30.8,18.73,0.053537875,Saved,0,Open Play,Left Foot,True,False,Regular Play,64.0,74.6,Pass,40,10,6,37.7,45.3,0.94,central_pass,105.7,42.3,central,True,16,10,6.15,0,0,0,8,4,5,116.6,39.5,3.11,0.46,central_penetration
22106571-35bb-424a-a3ee-1522889934ae,3857273,Iran,Wales,Karim Ansarifard,2,87,54,99.5,36.2,19.06,0.06399969,Blocked,0,Open Play,Right Foot,True,False,From Free Kick,87.3,54.7,Pass,27,5,5,12.2,15.0,0.45,cutback,105.3,20.3,half_space,True,15,8,3.11,0,0,0,8,2,3,116.3,39.6,3.38,0.37,cutback
272d6bda-a5dc-4e90-b118-c333ae21e13e,3857273,Iran,Wales,Mehdi Torabi,2,87,59,99.1,39.0,19.13,0.051057886,Off T,0,Open Play,Right Foot,False,False,From Free Kick,87.3,54.7,Pass,32,6,7,11.8,14.9,0.37,cutback,102.7,33.1,central,True,16,8,2.26,0,0,1,7,3,3,117.3,40.4,2.47,0.37,cutback
04e19fff-574c-4699-8145-e8c41937f4de,3857273,Wales,Iran,Neco Williams,2,95,23,89.9,45.0,27.9,0.020104993,Wayward,0,Open Play,Right Foot,True,False,From Free Kick,33.4,33.1,Pass,19,5,4,56.5,56.4,2.97,,,,central,True,18,11,2.85,0,0,1,4,2,4,118.5,41.6,1.37,1.46,other
2a582ed0-7b4b-46b5-b875-6e02fe38ceed,3857273,Wales,Iran,Brennan Johnson,2,95,25,114.4,52.4,12.44,0.059788406,Saved Off Target,0,Open Play,Right Foot,False,True,From Free Kick,33.4,33.1,Pass,21,5,5,81.0,73.3,3.86,,,,half_space,True,13,8,0.94,1,1,1,7,1,3,117.9,43.7,1.92,3.38,other
8e99351d-9328-4242-bf74-54274aab234f,3857273,Iran,Wales,Ramin Rezaeian,2,95,43,98.3,52.1,22.72,0.031046849,Blocked,0,Open Play,Right Foot,False,False,Regular Play,2.2,36.4,Goal Keeper,17,4,4,96.1,93.0,5.65,central_pass,91.0,36.1,central,True,11,6,3.25,0,0,0,5,2,2,116.3,42.1,3.38,1.92,central_penetration
dcf3e182-2d46-4cce-b23a-653bf83b9161,3857273,Iran,Wales,Alireza Jahanbakhsh,2,96,12,99.2,46.5,19.93,0.031239294,Blocked,0,Open Play,Right Foot,False,False,Regular Play,2.2,36.4,Goal Keeper,46,7,8,97.0,96.1,2.11,central_pass,67.0,41.0,central,True,10,7,1.07,0,2,2,2,2,0,114.9,42.4,4.66,2.19,central_penetration
7bd656d2-9eac-49a3-9485-eb9451e58b9f,3857273,Iran,Wales,Alireza Jahanbakhsh,2,97,43,91.4,24.9,29.57,0.011336825,Blocked,0,Open Play,Right Foot,False,False,From Throw In,48.2,80.0,Pass,30,5,6,43.2,49.8,1.44,central_pass,74.7,26.9,half_space,True,14,8,3.88,0,0,0,4,2,2,116.5,37.9,3.2,1.92,central_penetration
217cf729-0d66-4202-9024-bfbe3850488c,3857273,Iran,Wales,Roozbeh Cheshmi,2,97,56,95.1,37.5,22.88,0.03268815,Goal,1,Open Play,Right Foot,False,False,From Throw In,48.2,80.0,Pass,43,6,9,46.9,57.2,1.09,,,,central,True,15,8,3.58,0,0,0,7,2,3,115.9,40.0,3.75,0.0,other
1e12ac10-74b9-4408-b799-8cb279172624,3857273,Iran,Wales,Ramin Rezaeian,2,100,37,104.8,45.3,14.72,0.19933115,Goal,1,Open Play,Right Foot,False,False,From Counter,46.7,8.1,Ball Recovery,10,1,2,58.1,63.8,5.81,central_pass,95.7,27.3,half_space,True,7,3,2.2,0,0,1,3,1,1,109.8,43.7,9.33,3.38,fast_counter
a947d83c-9d7f-4e69-aaaf-34028ac5f299,3857275,France,Tunisia,Kingsley Coman,1,24,49,112.3,29.9,11.61,0.08786314,Off T,0,Open Play,Left Foot,False,False,Regular Play,14.1,8.3,Duel,16,4,4,98.2,97.8,6.14,central_pass,91.0,53.9,half_space,True,13,8,3.18,0,0,0,7,2,2,116.7,34.1,3.02,5.39,central_penetration
a0692c73-c43b-4898-99d8-05ae9028217a,3857275,Tunisia,France,Anis Ben Slimane,1,29,11,110.9,41.0,8.37,0.1007914,Saved,0,Open Play,Head,False,False,From Throw In,107.8,0.1,Pass,5,2,1,3.1,32.6,0.62,cross,114.1,21.2,half_space,True,17,10,2.33,0,0,2,9,2,4,118.7,41.6,1.19,1.46,wide_cross
85b1b157-a84c-4b0b-ab24-bd908daf2989,3857275,Tunisia,France,Wahbi Khazri,1,34,34,95.1,52.3,25.39,0.016592033,Saved,0,Open Play,Left Foot,False,False,From Throw In,108.3,80.0,Pass,11,2,2,-13.2,13.9,-1.2,,,,half_space,True,16,10,2.92,0,0,1,4,2,3,117.2,41.1,2.56,1.01,other
e41f4db2-b122-4309-bf9e-338531d10421,3857275,France,Tunisia,Youssouf Fofana,1,46,45,99.9,53.4,22.09,0.041162748,Blocked,0,Open Play,Right Foot,False,False,From Free Kick,9.0,23.9,Pass,15,1,2,90.9,88.0,6.06,central_pass,53.8,37.0,central,True,15,9,1.81,0,1,1,4,1,0,116.5,43.0,3.2,2.74,central_penetration
6398875b-7a2a-4815-80cf-6ce293ecfb04,3857275,Tunisia,France,Wahbi Khazri,1,46,59,97.9,19.8,27.38,0.010898009,Off T,0,Open Play,Right Foot,False,False,Regular Play,35.7,27.4,Ball Recovery,11,3,4,62.2,55.3,5.65,central_pass,75.5,21.6,half_space,True,14,9,4.48,0,0,0,6,1,1,118.8,40.0,1.1,0.0,fast_counter
7f3e6885-9d7a-489d-9a1b-8897a938840b,3857275,Tunisia,France,Aïssa Bilal Laïdouni,2,51,29,114.8,22.4,16.78,0.013856714,Off T,0,Open Play,Right Foot,False,False,From Throw In,74.7,80.0,Pass,16,5,3,40.1,42.1,2.51,,,,half_space,True,13,8,4.09,0,0,0,6,1,3,118.0,34.4,1.83,5.12,other
eea8329f-d9bf-47fe-8ef2-8f41c0a7d829,3857275,Tunisia,France,Wahbi Khazri,2,57,20,103.3,37.8,15.4,0.15620883,Goal,1,Open Play,Left Foot,False,True,Regular Play,65.8,49.7,Duel,8,2,2,37.5,38.2,4.69,central_pass,56.8,45.4,central,True,10,6,1.24,0,2,2,5,1,1,111.0,38.7,8.23,1.19,central_penetration
a937340c-4952-453c-9606-d316b920cf67,3857275,France,Tunisia,Axel Disasi,2,79,23,111.3,41.5,8.07,0.061025612,Blocked,0,Open Play,Head,False,True,From Corner,120.0,0.1,Pass,2,1,0,-8.7,31.1,-4.35,cutback,120.0,0.1,wide,True,20,11,0.71,1,3,5,11,2,6,119.4,40.5,0.55,0.46,cutback
7ef71259-91c7-4f82-aa0e-5f629a73c547,3857275,France,Tunisia,Adrien Rabiot,2,81,8,113.8,47.7,9.04,0.080746524,Wayward,0,Open Play,Right Foot,True,False,From Corner,120.0,80.0,Pass,2,0,0,-6.2,30.1,-3.1,,,,central,True,18,11,1.49,0,1,1,11,2,5,118.8,42.2,1.1,2.01,other
1fceb46b-a327-481b-af47-d9bebd469254,3857275,France,Tunisia,Ousmane Dembélé,2,81,14,95.9,53.5,25.26,0.020325886,Saved,0,Open Play,Right Foot,False,False,From Corner,120.0,80.0,Pass,8,1,1,-24.1,12.4,-3.01,central_pass,106.8,47.5,central,True,19,11,4.42,0,0,0,7,2,4,117.7,40.7,2.1,0.64,central_penetration
d0d54c9f-2ad3-42d0-9c59-10ca23006f5e,3857275,France,Tunisia,Adrien Rabiot,2,84,28,108.7,29.1,14.36,0.06369618,Wayward,0,Open Play,Left Foot,False,False,Regular Play,72.7,17.4,Duel,30,8,7,36.0,36.7,1.2,cross,115.5,66.0,wide,True,13,10,3.25,0,0,0,9,3,3,118.5,36.9,1.37,2.83,wide_cross
0c9c3ca0-d9f0-41d9-a2b6-6c4b2b6d9be5,3857275,France,Tunisia,Kylian Mbappé Lottin,2,88,19,116.8,24.7,14.29,0.01194291,Saved,0,Open Play,Right Foot,False,False,Regular Play,50.2,68.0,Duel,62,16,21,66.6,59.6,1.07,other,96.6,5.1,wide,True,15,10,1.37,0,1,1,8,1,3,119.2,35.9,0.73,3.75,slow_possession
b031838d-ebb8-4042-9824-18b4b1d71123,3857275,France,Tunisia,Randal Kolo Muani,2,89,11,96.4,37.1,21.74,0.041042205,Blocked,0,Open Play,Right Foot,False,False,From Throw In,114.5,0.1,Pass,44,10,11,-18.1,16.5,-0.41,central_pass,93.4,21.6,half_space,True,16,11,2.48,0,0,1,3,1,1,115.4,39.6,4.21,0.37,central_penetration
a53883b6-db8a-4d3d-bca7-10c49010f58e,3857275,France,Tunisia,Kylian Mbappé Lottin,2,92,32,95.6,30.2,24.04,0.06416701,Blocked,0,Free Kick,Right Foot,False,False,From Free Kick,95.6,30.2,Shot,0,0,0,0.0,0.0,,,,,central,True,20,11,9.74,0,0,0,11,5,4,118.2,40.9,1.65,0.82,set_piece
62fb7c39-248e-4bf9-8386-762a65c8c4d6,3857275,France,Tunisia,Kylian Mbappé Lottin,2,92,37,87.6,15.0,37.42,0.005017159,Saved,0,Open Play,Right Foot,False,False,From Free Kick,95.6,30.2,Shot,5,0,1,-8.0,-14.6,-1.6,,,,wide,True,13,11,3.19,0,0,0,9,3,5,119.6,40.5,0.37,0.46,other
5f957f67-cdbc-4a3e-b3bc-89492062f995,3857261,England,Wales,Marcus Rashford,1,9,11,104.0,39.5,14.64,0.28441095,Saved,0,Open Play,Right Foot,True,False,From Throw In,34.6,80.0,Pass,39,12,10,69.4,78.3,1.78,through_ball,81.3,34.2,central,True,8,6,2.74,0,0,2,3,1,0,107.0,39.6,11.89,0.37,central_penetration
b3aa66ac-7c47-4a5e-9e13-f667de5fe7a9,3857261,England,Wales,Phil Foden,1,14,3,97.4,54.6,24.6,0.02354375,Off T,0,Open Play,Left Foot,False,False,From Free Kick,93.1,8.6,Pass,5,0,1,4.3,14.4,0.86,,,,half_space,True,20,11,3.77,0,0,0,8,2,6,116.4,40.6,3.29,0.55,other
2df12147-20e3-409f-82da-ea198b3bd365,3857261,England,Wales,Harry Maguire,1,17,59,120.0,54.6,13.35,0.01084097,Off T,0,Open Play,Head,False,True,From Free Kick,95.3,25.1,Pass,3,3,1,24.7,14.2,8.23,central_pass,93.3,25.1,half_space,True,18,11,1.1,0,1,1,10,0,5,118.6,44.3,1.28,3.93,central_penetration
86274f8e-79da-4350-a17e-19543a96839a,3857261,England,Wales,Marcus Rashford,1,23,3,98.2,19.5,27.36,0.010357286,Blocked,0,Open Play,Right Foot,False,False,From Free Kick,110.5,76.9,Pass,9,1,1,-12.3,8.2,-1.37,cross,110.5,76.9,wide,True,20,11,1.65,0,1,1,9,1,5,117.2,37.4,2.56,2.38,wide_cross
6ceded1c-f538-45b2-8db7-e479b1a8a10e,3857261,England,Wales,Phil Foden,1,37,12,105.5,47.4,14.89,0.05725451,Off T,0,Open Play,Left Foot,False,False,Regular Play,32.1,46.4,Ball Recovery,16,6,9,73.4,71.9,4.59,cutback,107.6,54.0,half_space,True,15,9,1.49,0,2,2,9,2,2,116.2,41.8,3.47,1.65,cutback
0b1f67d9-7e3e-4889-9d49-711875468100,3857261,Wales,England,Joe Allen,1,38,12,94.1,47.0,24.53,0.022615774,Blocked,0,Open Play,Right Foot,True,False,From Goal Kick,6.0,36.0,Pass,20,6,6,88.1,87.2,4.4,central_pass,95.8,32.1,central,True,19,11,3.24,0,0,0,6,2,5,116.6,41.7,3.11,1.55,central_penetration
a1fbe40a-e398-4fa7-8732-e8638dc710be,3857261,England,Wales,Marcus Rashford,1,38,38,108.4,35.0,11.55,0.081256144,Off T,0,Open Play,Right Foot,True,False,Regular Play,32.1,9.0,Ball Recovery,23,4,7,76.3,80.6,3.32,,,,central,True,14,9,2.53,0,0,1,5,1,0,117.6,39.3,2.19,0.64,other
d0ea94db-b546-458a-90c6-ee49c9ae5d93,3857261,England,Wales,Harry Kane,1,43,51,101.5,35.7,17.37,0.028181294,Blocked,0,Open Play,Left Foot,True,False,From Free Kick,51.4,35.8,Pass,29,12,10,50.1,49.7,1.73,cutback,108.2,22.8,half_space,True,17,10,0.87,1,1,1,9,3,4,116.9,37.9,2.83,1.92,cutback
6f221c97-2f08-4e40-a58d-41c6a8d43dd7,3857261,England,Wales,Harry Kane,1,47,16,101.2,27.6,20.59,0.030065771,Blocked,0,Open Play,Right Foot,False,False,Regular Play,73.1,57.0,Interception,20,4,5,28.1,27.4,1.41,cutback,104.9,12.4,wide,True,18,10,2.54,0,0,1,7,2,2,116.6,37.2,3.11,2.56,cutback
559a4918-19c5-4542-a25c-9f97b0f50846,3857261,England,Wales,John Stones,1,47,55,112.8,55.4,15.54,0.006450981,Saved,0,Open Play,Head,False,True,From Corner,120.0,0.1,Pass,3,1,0,-7.2,22.9,-2.4,cutback,120.0,0.1,wide,True,18,11,0.94,1,1,1,9,2,4,117.9,42.5,1.92,2.29,cutback
6f9d3d1b-044c-4b18-917e-fbc5f5eee6e8,3857261,Wales,England,Joe Allen,1,49,36,100.7,51.3,20.45,0.04109325,Off T,0,Open Play,Left Foot,False,False,From Throw In,104.9,80.0,Pass,6,2,2,-4.2,20.4,-0.7,other,87.9,63.8,wide,True,20,11,4.19,0,0,0,8,2,4,117.6,42.2,2.19,2.01,other
6020ebb9-e009-4fa5-b2b4-5ef501777c88,3857261,England,Wales,Marcus Rashford,2,49,17,96.1,29.3,23.94,0.05780817,Goal,1,Free Kick,Right Foot,False,False,From Free Kick,96.1,29.3,Shot,0,0,0,0.0,0.0,,,,,half_space,True,18,11,7.52,0,0,0,10,4,6,117.0,39.3,2.74,0.64,set_piece
e19e6d23-1ae7-41f7-8523-ca44e192c002,3857261,England,Wales,Phil Foden,2,50,53,114.5,34.1,7.38,0.44030064,Goal,1,Open Play,Left Foot,True,False,Regular Play,97.3,74.1,Duel,5,1,1,17.2,32.9,3.44,cross,115.8,58.9,half_space,True,11,6,4.24,0,0,0,6,1,1,118.0,39.4,1.83,0.55,high_turnover
df171e76-7f4c-4369-86e8-f29b80bca70e,3857261,Wales,England,Kieffer Roberto Francisco Moore,2,55,7,90.1,22.3,31.77,0.00753591,Saved,0,Open Play,Right Foot,False,False,From Counter,75.3,3.9,Pass,4,2,2,14.8,22.7,3.7,other,75.4,12.3,wide,True,17,10,6.08,0,0,0,1,1,0,117.9,40.0,1.92,0.0,fast_counter
f1368c72-842d-4757-9932-408fd168e995,3857261,England,Wales,Marcus Rashford,2,67,40,109.9,50.3,13.19,0.096602984,Goal,1,Open Play,Left Foot,False,False,From Throw In,51.9,0.1,Pass,44,14,16,58.0,64.5,1.32,through_ball,39.9,59.9,half_space,True,12,7,1.28,0,1,1,7,2,4,117.1,43.7,2.65,3.38,central_penetration
7d9ece14-5e53-4fa5-a35b-ff1a399e9221,3857261,England,Wales,Marcus Rashford,2,71,21,110.3,52.4,14.4,0.13184288,Saved,0,Open Play,Right Foot,True,False,Regular Play,30.5,69.9,Interception,12,2,3,79.8,78.6,6.65,central_pass,103.6,49.2,central,True,12,7,1.03,0,1,1,6,1,3,116.3,44.6,3.38,4.21,fast_counter
6ace6710-b215-4e46-ba83-cde3e026df5d,3857261,Wales,England,Brennan Johnson,2,72,29,104.5,57.3,21.24,0.02192258,Blocked,0,Open Play,Right Foot,False,False,From Keeper,4.8,40.5,Goal Keeper,25,4,6,99.7,92.0,3.99,central_pass,57.0,54.4,half_space,True,13,7,2.34,0,0,2,7,2,3,117.7,43.4,2.1,3.11,central_penetration
e0b68076-fbac-4918-b206-97d14b9d2e42,3857261,England,Wales,Jude Bellingham,2,76,38,104.3,32.8,15.79,0.25030845,Saved,0,Open Play,Right Foot,True,False,From Counter,68.8,48.5,Ball Recovery,4,1,1,35.5,34.6,8.88,central_pass,92.9,42.6,central,False,0,5,2.62,0,0,1,3,1,1,115.1,38.6,4.48,1.28,fast_counter
bd9dd84a-4f39-4306-92ab-83727e7c522f,3857261,England,Wales,Jude Bellingham,2,76,40,112.7,29.3,11.84,0.24362406,Wayward,0,Open Play,Left Foot,True,False,From Counter,68.8,48.5,Ball Recovery,6,1,1,43.9,38.9,7.32,,,,half_space,True,11,7,2.46,0,0,1,5,1,3,116.8,36.1,2.93,3.57,fast_counter
c0c85901-65b7-43dc-99f6-131d9ce25947,3857261,England,Wales,Phil Foden,2,76,41,116.1,39.5,3.6,0.6100251,Off T,0,Open Play,Left Foot,True,False,From Counter,68.8,48.5,Ball Recovery,7,1,1,47.3,48.0,6.76,,,,central,True,12,7,0.93,1,1,1,6,1,4,116.4,35.3,3.29,4.3,fast_counter
f3bcd7c8-1fb7-4336-b5b9-ba70dd428ae4,3857261,Wales,England,Harry Wilson,2,82,59,92.6,52.6,27.58,0.031328887,Blocked,0,Free Kick,Left Foot,False,False,From Free Kick,92.6,52.6,Shot,0,0,0,0.0,0.0,,,,,half_space,True,18,11,7.41,0,0,0,5,4,4,119.1,39.7,0.82,0.27,set_piece
17bf3017-ecec-4755-a1b7-b6c26c31e712,3857261,Wales,England,Rubin Colwill,2,83,41,98.3,26.1,23.56,0.025066664,Off T,0,Open Play,Right Foot,True,False,From Throw In,88.5,80.0,Pass,31,8,9,9.8,25.1,0.32,,,,half_space,True,18,11,2.79,0,0,1,5,1,4,117.6,37.9,2.19,1.92,slow_possession
ba3ef593-6a87-4c36-a4e8-df68c770aac9,3857261,Wales,England,Kieffer Roberto Francisco Moore,2,86,15,102.1,34.6,17.1,0.058446433,Off T,0,Open Play,Right Foot,False,False,Regular Play,58.1,74.4,Ball Recovery,10,1,2,44.0,52.1,4.4,other,81.3,70.6,wide,True,12,8,1.47,0,1,1,5,1,1,117.2,39.2,2.56,0.73,fast_counter
ed57db75-dfc9-4bf5-8f72-c85a80bb9829,3857261,England,Wales,John Stones,2,90,53,114.4,43.9,6.24,0.45507616,Post,0,Open Play,Left Foot,True,True,From Corner,120.0,80.0,Pass,4,1,0,-5.6,33.2,-1.4,,,,central,True,16,10,1.36,0,1,2,10,1,4,118.7,40.8,1.19,0.73,other
50db4204-c0a9-481b-b731-1f9c2119ec10,3857261,England,Wales,Phil Foden,2,93,25,111.0,48.5,11.32,0.09753507,Blocked,0,Open Play,Left Foot,True,False,From Free Kick,75.9,43.8,Pass,60,22,22,35.1,31.9,0.59,central_pass,111.7,47.7,central,True,14,8,2.05,0,0,2,7,3,4,117.7,43.2,2.1,2.93,central_penetration
273f2a3e-333d-45b6-98ea-40c887724938,3857290,Cameroon,Switzerland,Bryan Mbeumo,1,9,36,109.4,22.7,18.55,0.016072592,Saved,0,Open Play,Left Foot,True,False,Regular Play,29.5,36.5,Pass,31,6,7,79.9,70.3,2.58,through_ball,39.3,21.0,half_space,False,0,5,2.65,0,0,1,3,1,0,118.7,35.8,1.19,3.84,central_penetration
6f976433-79ae-46c6-8442-5619a2616918,3857290,Cameroon,Switzerland,Karl Brillant Toko Ekambi,1,9,38,108.7,32.1,12.61,0.15900026,Off T,0,Open Play,Right Foot,True,False,Regular Play,29.5,36.5,Pass,33,6,7,79.2,76.8,2.4,,,,central,True,7,5,2.38,0,0,2,5,1,1,118.1,37.2,1.74,2.56,other
23f136be-e690-4b7f-87b2-6b3ad068d6dc,3857290,Switzerland,Cameroon,Granit Xhaka,1,11,18,88.1,28.2,31.1,0.012105021,Off T,0,Open Play,Left Foot,False,False,Regular Play,73.7,47.0,Interception,5,2,3,14.4,12.8,2.88,central_pass,85.3,45.5,central,True,15,10,4.1,0,0,0,1,2,0,118.4,40.4,1.46,0.37,central_penetration
d5b28821-d368-43eb-bcd1-f23cbca7ebc1,3857290,Cameroon,Switzerland,Ngoran Suiru Fai Collins,1,25,42,98.8,59.8,26.53,0.009452554,Off T,0,Open Play,Right Foot,False,False,Regular Play,33.7,8.1,Ball Recovery,23,6,6,65.1,63.0,2.83,central_pass,95.4,31.5,central,True,16,10,2.72,0,0,1,5,1,2,118.0,42.9,1.83,2.65,central_penetration
c16ca4fa-a630-423d-9594-9b5000b69427,3857290,Cameroon,Switzerland,Martin Hongla Yma II,1,29,7,110.6,53.8,15.27,0.08237888,Saved,0,Open Play,Right Foot,False,True,Regular Play,29.8,59.2,Pass,27,9,8,80.8,75.5,2.99,other,92.7,65.4,wide,True,10,6,1.74,0,1,1,6,1,1,117.2,43.0,2.56,2.74,slow_possession
ea072536-ad5e-4021-8739-b68638f5bba7,3857290,Switzerland,Cameroon,Nico Elvedi,1,39,41,113.3,38.7,6.24,0.19001445,Off T,0,Open Play,Head,False,True,From Corner,120.0,0.1,Pass,2,1,0,-6.7,33.1,-3.35,cutback,120.0,0.1,wide,True,16,9,1.1,0,1,3,9,2,4,119.1,38.9,0.82,1.01,cutback
a338a246-fa6b-434b-8433-b3226b602dd4,3857290,Cameroon,Switzerland,Jean-Eric Maxim Choupo-Moting,1,40,49,105.2,53.5,18.32,0.041722767,Blocked,0,Open Play,Right Foot,False,False,From Goal Kick,7.0,44.1,Pass,34,7,8,98.2,93.0,2.89,,,,half_space,True,13,7,2.76,0,0,2,6,2,1,117.6,43.8,2.19,3.47,other
783e2d94-42cc-48a0-b7ef-e589bd24bd03,3857290,Switzerland,Cameroon,Manuel Obafemi Akanji,1,45,50,114.7,38.7,4.99,0.15555824,Off T,0,Open Play,Head,False,False,From Corner,120.0,0.1,Pass,2,1,0,-5.3,34.4,-2.65,cutback,120.0,0.1,wide,True,17,9,1.2,0,2,3,9,3,4,119.2,40.2,0.73,0.18,cutback
ae517076-6842-4ef1-aafd-5315f6e5010c,3857290,Switzerland,Cameroon,Breel-Donald Embolo,2,47,33,111.9,39.5,7.42,0.55189455,Goal,1,Open Play,Right Foot,True,True,From Throw In,98.9,0.1,Pass,30,13,9,13.0,37.0,0.43,cross,111.7,64.1,wide,True,13,8,1.52,0,1,2,7,1,2,118.9,41.8,1.01,1.65,wide_cross
f7c0ca0c-a7dd-48d2-ad85-a14d9d51a2ae,3857290,Cameroon,Switzerland,Nicolas Alexis Julio N'Koulou Ndoubena,2,49,37,116.1,35.1,5.73,0.24569963,Saved,0,Open Play,Head,False,False,From Free Kick,86.8,77.0,Pass,3,2,0,29.3,43.4,9.77,cutback,116.8,28.4,half_space,True,15,9,0.91,1,2,2,8,1,4,116.7,35.9,3.02,3.75,cutback
f0860137-a2b5-4c86-ba0f-9b717e4120a5,3857290,Cameroon,Switzerland,Jean-Eric Maxim Choupo-Moting,2,56,31,119.2,47.9,7.26,0.0123953605,Saved,0,Open Play,Right Foot,False,False,Regular Play,43.8,42.4,Duel,32,8,11,75.4,68.3,2.36,,,,central,True,14,8,1.02,0,1,2,7,1,1,119.4,45.1,0.55,4.66,slow_possession
61248d26-7118-4d2c-b82d-442f3c5aa13a,3857290,Cameroon,Switzerland,André-Frank Zambo Anguissa,2,65,26,107.5,44.3,12.09,0.046351306,Saved,0,Open Play,Head,False,True,From Free Kick,84.9,24.7,Pass,2,1,0,22.6,25.1,11.3,central_pass,84.9,24.7,half_space,True,17,10,1.04,0,1,3,8,1,5,118.5,41.1,1.37,1.01,central_penetration
eb094614-1ff9-4459-a420-23deadac917e,3857290,Switzerland,Cameroon,Ruben Vargas,2,65,50,107.5,41.8,11.55,0.1977995,Saved,0,Open Play,Right Foot,True,False,From Keeper,14.0,35.8,Pass,14,3,0,93.5,93.5,6.68,cross,112.0,69.7,wide,True,12,7,2.97,0,0,1,6,1,3,119.2,42.3,0.73,2.1,wide_cross
98534730-90fb-429b-89c3-520ae8e5fbdd,3857290,Switzerland,Cameroon,Granit Xhaka,2,88,2,96.2,37.3,21.9,0.048882935,Saved,0,Open Play,Left Foot,False,False,Regular Play,87.3,64.5,Ball Recovery,6,2,3,8.9,16.9,1.48,other,93.2,72.0,wide,True,14,9,2.17,0,0,1,1,1,0,118.9,41.5,1.01,1.37,high_turnover
5b935c1e-16d3-4bd2-9758-23d64f603909,3857290,Switzerland,Cameroon,Haris Seferović,2,94,52,108.0,45.8,12.19,0.27028984,Blocked,0,Open Play,Left Foot,False,False,From Throw In,44.9,80.0,Pass,14,2,1,63.1,71.8,4.51,other,76.5,64.7,wide,True,7,5,2.77,0,0,1,5,2,1,117.5,41.2,2.29,1.1,other
dd4dbf6b-1fa8-425a-a3db-1bb666f7d995,3857298,Portugal,Ghana,Otávio Edmilson da Silva Monteiro,1,4,10,96.6,34.3,22.02,0.02513017,Off T,0,Open Play,Right Foot,True,False,From Corner,120.0,0.1,Pass,3,0,0,-23.4,15.8,-7.8,,,,central,True,20,11,5.41,0,0,0,10,6,5,119.2,39.4,0.73,0.55,other
83c4eb51-6f0c-4174-9b1a-37bc9aa37a9a,3857298,Portugal,Ghana,Rúben Diogo Da Silva Neves,1,5,47,98.1,36.6,20.27,0.07171052,Blocked,0,Open Play,Right Foot,True,False,Regular Play,93.8,28.1,Duel,2,0,0,4.3,6.6,2.15,,,,central,True,16,9,2.42,0,0,1,2,1,1,115.1,38.8,4.48,1.1,high_turnover
53fc6356-37e6-43e8-a40f-190667081d88,3857298,Portugal,Ghana,Cristiano Ronaldo dos Santos Aveiro,1,9,27,107.7,39.2,11.27,0.4577736,Saved,0,Open Play,Right Foot,False,False,Regular Play,81.3,52.0,Pass,3,2,2,26.4,28.2,8.8,through_ball,81.8,41.6,central,True,10,7,1.49,0,1,1,4,1,0,109.3,39.5,9.78,0.46,central_penetration
61f19d48-a4a3-42f3-b777-0c87f7da2c47,3857298,Portugal,Ghana,Cristiano Ronaldo dos Santos Aveiro,1,12,26,116.3,43.7,4.78,0.2074416,Off T,0,Open Play,Head,False,True,From Corner,120.0,0.1,Pass,4,2,0,-3.7,34.7,-0.93,cross,116.6,14.7,wide,True,18,11,0.84,1,1,3,11,2,3,119.2,39.7,0.73,0.27,wide_cross
5d6269c7-8f46-49a6-b028-4e05d68b6d37,3857298,Portugal,Ghana,João Félix Sequeira,1,27,31,104.2,35.6,15.0,0.07848694,Off T,0,Open Play,Left Foot,True,False,From Free Kick,53.0,20.5,Pass,49,13,10,51.2,53.4,1.04,cross,108.6,16.5,wide,True,16,10,3.44,0,0,0,9,2,3,118.1,38.5,1.74,1.37,wide_cross
4f2f7ef3-bb3a-4db0-b81f-daa03053d4ea,3857298,Portugal,Ghana,Otávio Edmilson da Silva Monteiro,1,35,37,99.9,32.5,19.62,0.045895047,Saved,0,Open Play,Right Foot,False,False,From Throw In,100.0,80.0,Pass,20,5,5,-0.1,23.3,-0.01,central_pass,90.3,34.2,central,True,19,11,1.85,0,1,2,4,1,2,116.9,38.9,2.83,1.01,central_penetration
